URI,ASN,IP Prefix,Max Length,Not Before,Not After
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/6df32116-98ca-3aed-8b5a-f76fca906a8a.roa",AS32934,69.63.176.0/21,21,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/6e8a49be-0acf-3f8f-ba53-9cd1ff3fae91.roa",AS32934,173.252.70.0/24,24,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/7c14d8f9-d667-34f5-88ca-8d2edf6be3b2.roa",AS32934,66.220.152.0/21,21,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/8715af55-e9c5-31c8-80db-b81775a31f43.roa",AS32934,74.119.76.0/22,22,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/98b6843d-023d-3065-9e38-2d1a2dd37949.roa",AS32934,66.220.144.0/20,20,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/9c728798-44fb-3d71-b97b-2ec97a5a6e07.roa",AS32934,69.63.184.0/21,21,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/a71eb3c6-2ca5-3606-b6de-c6086ef9204e.roa",AS32934,69.63.176.0/24,24,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/ced7589c-4a43-3aa8-a18a-ca3a374c5e18.roa",AS32934,204.15.20.0/22,22,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/dbee62c5-6a00-32df-9a11-2c14755de80e.roa",AS32934,173.252.96.0/19,19,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/de937746-b2b0-32f9-8fb3-ed70b1de7d7e.roa",AS32934,69.171.224.0/20,20,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/ea4c8a1e-b9a5-34b6-8e50-4262a14040aa.roa",AS32934,69.171.224.0/19,19,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fd865c6a-54c8-4f58-ac80-9f9bdd368ee3/0fea7843-3a79-3120-852f-3282029f1a98.roa",AS33011,107.152.16.0/20,24,2015-02-04 05:00:00,2025-02-04 05:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fd865c6a-54c8-4f58-ac80-9f9bdd368ee3/0fea7843-3a79-3120-852f-3282029f1a98.roa",AS33011,74.112.184.0/22,24,2015-02-04 05:00:00,2025-02-04 05:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fd865c6a-54c8-4f58-ac80-9f9bdd368ee3/0fea7843-3a79-3120-852f-3282029f1a98.roa",AS33011,2620:117:b000::/40,64,2015-02-04 05:00:00,2025-02-04 05:00:00
"rsync://rpki.glbdns2.microsoft.com/rpki/MSFT/0Y4K276jtoLJ0hWcF1ZS2-MC8qE.roa",AS8075,52.136.0.0/13,24,2016-06-15 06:10:47,2026-06-13 15:44:35
"rsync://rpki.glbdns2.microsoft.com/rpki/MSFT/0yPGDwwv8k_fLBUba8visZpmr-8.roa",AS8075,208.84.0.0/21,24,2016-06-07 23:04:04,2026-06-01 20:28:34
"rsync://rpki.glbdns2.microsoft.com/rpki/MSFT/1XsI8-UfucSBPFEHPIpvisjoTOo.roa",AS8075,40.64.0.0/13,24,2016-06-15 05:55:59,2026-06-13 15:44:35
"rsync://rpki.glbdns2.microsoft.com/rpki/MSFT/2HxnBMa74ML6XsPjAkw-an-yMzI.roa",AS8075,40.126.0.0/18,24,2016-06-15 05:57:25,2026-06-13 15:44:35
